/* DATA DESCRIPTION:
	Thermal infrared reflectance at 13150 nm (TIR 13150 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 13175 nm (TIR 13175 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 13200 nm (TIR 13200 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 13225 nm (TIR 13225 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 13250 nm (TIR 13250 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 13275 nm (TIR 13275 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 13300 nm (TIR 13300 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 13325 nm (TIR 13325 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 13350 nm (TIR 13350 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 13375 nm (TIR 13375 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 13400 nm (TIR 13400 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 13425 nm (TIR 13425 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 13450 nm (TIR 13450 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 13475 nm (TIR 13475 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 13500 nm (TIR 13500 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 13525 nm (TIR 13525 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 13550 nm (TIR 13550 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 13575 nm (TIR 13575 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 13600 nm (TIR 13600 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 13625 nm (TIR 13625 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 13650 nm (TIR 13650 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 13675 nm (TIR 13675 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 13700 nm (TIR 13700 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 13725 nm (TIR 13725 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 13750 nm (TIR 13750 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 13775 nm (TIR 13775 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 13800 nm (TIR 13800 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 13825 nm (TIR 13825 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 13850 nm (TIR 13850 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 13875 nm (TIR 13875 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 13900 nm (TIR 13900 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 13925 nm (TIR 13925 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 13950 nm (TIR 13950 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 13975 nm (TIR 13975 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 14000 nm (TIR 14000 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 14025 nm (TIR 14025 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 14050 nm (TIR 14050 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 14075 nm (TIR 14075 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 14100 nm (TIR 14100 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 14125 nm (TIR 14125 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 14150 nm (TIR 14150 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 14175 nm (TIR 14175 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 14200 nm (TIR 14200 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 14225 nm (TIR 14225 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 14250 nm (TIR 14250 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 14275 nm (TIR 14275 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 14300 nm (TIR 14300 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 14325 nm (TIR 14325 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 14350 nm (TIR 14350 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 14375 nm (TIR 14375 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 14400 nm (TIR 14400 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 14425 nm (TIR 14425 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 14450 nm (TIR 14450 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 14475 nm (TIR 14475 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
	Thermal infrared reflectance at 14500 nm (TIR 14500 nm) * PI: Acuña-Ruz, Tomás (https://orcid.org/0000-0002-2748-4602, tomasacuna@ug.uchile.cl) * METHOD/DEVICE: Visible to shortwave and thermal infrared reflectance spectrometer system (HyLogger-3) (URI: https://doi.org/10.1080/08120099.2016.1231133)
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Size:	25992 data points
*/
Event 2	Event	Latitude	Longitude	Sample ID	TIR 6000 nm	TIR 6025 nm	TIR 6050 nm	TIR 6075 nm	TIR 6100 nm	TIR 6125 nm	TIR 6150 nm	TIR 6175 nm	TIR 6200 nm	TIR 6225 nm	TIR 6250 nm	TIR 6275 nm	TIR 6300 nm	TIR 6325 nm	TIR 6350 nm	TIR 6375 nm	TIR 6400 nm	TIR 6425 nm	TIR 6450 nm	TIR 6475 nm	TIR 6500 nm	TIR 6525 nm	TIR 6550 nm	TIR 6575 nm	TIR 6600 nm	TIR 6625 nm	TIR 6650 nm	TIR 6675 nm	TIR 6700 nm	TIR 6725 nm	TIR 6750 nm	TIR 6775 nm	TIR 6800 nm	TIR 6825 nm	TIR 6850 nm	TIR 6875 nm	TIR 6900 nm	TIR 6925 nm	TIR 6950 nm	TIR 6975 nm	TIR 7000 nm	TIR 7025 nm	TIR 7050 nm	TIR 7075 nm	TIR 7100 nm	TIR 7125 nm	TIR 7150 nm	TIR 7175 nm	TIR 7200 nm	TIR 7225 nm	TIR 7250 nm	TIR 7275 nm	TIR 7300 nm	TIR 7325 nm	TIR 7350 nm	TIR 7375 nm	TIR 7400 nm	TIR 7425 nm	TIR 7450 nm	TIR 7475 nm	TIR 7500 nm	TIR 7525 nm	TIR 7550 nm	TIR 7575 nm	TIR 7600 nm	TIR 7625 nm	TIR 7650 nm	TIR 7675 nm	TIR 7700 nm	TIR 7725 nm	TIR 7750 nm	TIR 7775 nm	TIR 7800 nm	TIR 7825 nm	TIR 7850 nm	TIR 7875 nm	TIR 7900 nm	TIR 7925 nm	TIR 7950 nm	TIR 7975 nm	TIR 8000 nm	TIR 8025 nm	TIR 8050 nm	TIR 8075 nm	TIR 8100 nm	TIR 8125 nm	TIR 8150 nm	TIR 8175 nm	TIR 8200 nm	TIR 8225 nm	TIR 8250 nm	TIR 8275 nm	TIR 8300 nm	TIR 8325 nm	TIR 8350 nm	TIR 8375 nm	TIR 8400 nm	TIR 8425 nm	TIR 8450 nm	TIR 8475 nm	TIR 8500 nm	TIR 8525 nm	TIR 8550 nm	TIR 8575 nm	TIR 8600 nm	TIR 8625 nm	TIR 8650 nm	TIR 8675 nm	TIR 8700 nm	TIR 8725 nm	TIR 8750 nm	TIR 8775 nm	TIR 8800 nm	TIR 8825 nm	TIR 8850 nm	TIR 8875 nm	TIR 8900 nm	TIR 8925 nm	TIR 8950 nm	TIR 8975 nm	TIR 9000 nm	TIR 9025 nm	TIR 9050 nm	TIR 9075 nm	TIR 9100 nm	TIR 9125 nm	TIR 9150 nm	TIR 9175 nm	TIR 9200 nm	TIR 9225 nm	TIR 9250 nm	TIR 9275 nm	TIR 9300 nm	TIR 9325 nm	TIR 9350 nm	TIR 9375 nm	TIR 9400 nm	TIR 9425 nm	TIR 9450 nm	TIR 9475 nm	TIR 9500 nm	TIR 9525 nm	TIR 9550 nm	TIR 9575 nm	TIR 9600 nm	TIR 9625 nm	TIR 9650 nm	TIR 9675 nm	TIR 9700 nm	TIR 9725 nm	TIR 9750 nm	TIR 9775 nm	TIR 9800 nm	TIR 9825 nm	TIR 9850 nm	TIR 9875 nm	TIR 9900 nm	TIR 9925 nm	TIR 9950 nm	TIR 9975 nm	TIR 10000 nm	TIR 10025 nm	TIR 10050 nm	TIR 10075 nm	TIR 10100 nm	TIR 10125 nm	TIR 10150 nm	TIR 10175 nm	TIR 10200 nm	TIR 10225 nm	TIR 10250 nm	TIR 10275 nm	TIR 10300 nm	TIR 10325 nm	TIR 10350 nm	TIR 10375 nm	TIR 10400 nm	TIR 10425 nm	TIR 10450 nm	TIR 10475 nm	TIR 10500 nm	TIR 10525 nm	TIR 10550 nm	TIR 10575 nm	TIR 10600 nm	TIR 10625 nm	TIR 10650 nm	TIR 10675 nm	TIR 10700 nm	TIR 10725 nm	TIR 10750 nm	TIR 10775 nm	TIR 10800 nm	TIR 10825 nm	TIR 10850 nm	TIR 10875 nm	TIR 10900 nm	TIR 10925 nm	TIR 10950 nm	TIR 10975 nm	TIR 11000 nm	TIR 11025 nm	TIR 11050 nm	TIR 11075 nm	TIR 11100 nm	TIR 11125 nm	TIR 11150 nm	TIR 11175 nm	TIR 11200 nm	TIR 11225 nm	TIR 11250 nm	TIR 11275 nm	TIR 11300 nm	TIR 11325 nm	TIR 11350 nm	TIR 11375 nm	TIR 11400 nm	TIR 11425 nm	TIR 11450 nm	TIR 11475 nm	TIR 11500 nm	TIR 11525 nm	TIR 11550 nm	TIR 11575 nm	TIR 11600 nm	TIR 11625 nm	TIR 11650 nm	TIR 11675 nm	TIR 11700 nm	TIR 11725 nm	TIR 11750 nm	TIR 11775 nm	TIR 11800 nm	TIR 11825 nm	TIR 11850 nm	TIR 11875 nm	TIR 11900 nm	TIR 11925 nm	TIR 11950 nm	TIR 11975 nm	TIR 12000 nm	TIR 12025 nm	TIR 12050 nm	TIR 12075 nm	TIR 12100 nm	TIR 12125 nm	TIR 12150 nm	TIR 12175 nm	TIR 12200 nm	TIR 12225 nm	TIR 12250 nm	TIR 12275 nm	TIR 12300 nm	TIR 12325 nm	TIR 12350 nm	TIR 12375 nm	TIR 12400 nm	TIR 12425 nm	TIR 12450 nm	TIR 12475 nm	TIR 12500 nm	TIR 12525 nm	TIR 12550 nm	TIR 12575 nm	TIR 12600 nm	TIR 12625 nm	TIR 12650 nm	TIR 12675 nm	TIR 12700 nm	TIR 12725 nm	TIR 12750 nm	TIR 12775 nm	TIR 12800 nm	TIR 12825 nm	TIR 12850 nm	TIR 12875 nm	TIR 12900 nm	TIR 12925 nm	TIR 12950 nm	TIR 12975 nm	TIR 13000 nm	TIR 13025 nm	TIR 13050 nm	TIR 13075 nm	TIR 13100 nm	TIR 13125 nm	TIR 13150 nm	TIR 13175 nm	TIR 13200 nm	TIR 13225 nm	TIR 13250 nm	TIR 13275 nm	TIR 13300 nm	TIR 13325 nm	TIR 13350 nm	TIR 13375 nm	TIR 13400 nm	TIR 13425 nm	TIR 13450 nm	TIR 13475 nm	TIR 13500 nm	TIR 13525 nm	TIR 13550 nm	TIR 13575 nm	TIR 13600 nm	TIR 13625 nm	TIR 13650 nm	TIR 13675 nm	TIR 13700 nm	TIR 13725 nm	TIR 13750 nm	TIR 13775 nm	TIR 13800 nm	TIR 13825 nm	TIR 13850 nm	TIR 13875 nm	TIR 13900 nm	TIR 13925 nm	TIR 13950 nm	TIR 13975 nm	TIR 14000 nm	TIR 14025 nm	TIR 14050 nm	TIR 14075 nm	TIR 14100 nm	TIR 14125 nm	TIR 14150 nm	TIR 14175 nm	TIR 14200 nm	TIR 14225 nm	TIR 14250 nm	TIR 14275 nm	TIR 14300 nm	TIR 14325 nm	TIR 14350 nm	TIR 14375 nm	TIR 14400 nm	TIR 14425 nm	TIR 14450 nm	TIR 14475 nm	TIR 14500 nm
